Date	User	Tweet	sentiment
2022-03-19 14:27:54+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3 dan 2 di #PikoData https://t.co/cJ7eTtlZju	1
2022-03-19 08:03:37+00:00	dikareza6	Akselerasi Vaksinasi Covid-19 menjelang bulan puasa #VaksinCovid19 #2022  #PPKM #Omicron #Covid19 https://t.co/DmLuGzvL1s	1
2022-03-18 14:33:08+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3 dan 2 di #PikoData https://t.co/8OXmvNIvzI	1
2022-03-18 07:10:03+00:00	dishubklaten	"Kamis, 17 Maret 2022

SatGas Penanganan COVID-19 Dishub Klaten melakukan operasi yustisi gabungan brsm TNI,POLRI dan SatpolPP di wilayah kota Kabupaten Klaten

#DishubKlaten
#operasiyustisi
#ppkm
#KlatenBersinar https://t.co/f1O02rs71m"	1
2022-03-18 05:52:15+00:00	dishubklaten	"Kamis, 17 Maret 2022

SatGas Penanganan COVID-19 Dishub Klaten melakukan operasi yustisi gabungan serta Pengecekan Harga Minyak di Pasar Darurat dan Pasar Srago Kabupaten Klaten bersama TNI,POLRI &amp; SatpolPP 

#DishubKlaten
#operasiyustisi
#ppkm
#KlatenBersinar https://t.co/rzTuq0xybp"	1
2022-03-18 05:04:34+00:00	kominfodiy	"Peraturan ini berlaku untuk penduduk DIY, wisatawan, ataupun pengunjung yang ditemukan melanggar protokol kesehatan. 

#COVID19
#PPKM
#JogjaSmartProvince
#KominfoDIY
#Jogjaistimewa"	1
2022-03-18 04:51:29+00:00	puteris9mbilan	"Tim Monitoring  Kecamatan Rupat Utara
#desaputerisembilan
#ppkm https://t.co/dTm118SI9g"	1
2022-03-18 03:00:00+00:00	Gofleetid	Eits... siapa bilang corona udah ilang? Tetap jaga prokes ketat walau PPKM mulai longgar ya! #covid19 #Jagaprokes #PPKM #MitraGoCar #GoCarJakarta https://t.co/vwYnj5Qobo	1
2022-03-17 15:38:24+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/bhEelBxoAU	1
2022-03-17 15:28:12+00:00	radarmasnetwork	Kota Magelang Masih PPKM Level 4 #JawaTengah #PPKM https://t.co/esz16mLTM4	1
2022-03-17 12:35:14+00:00	klikwarta_com	"#polripresisi #ppkm
PPKM Level-3, Polsek Cepiring Gencar Lakukan Patroli https://t.co/gIee9j1rKX"	1
2022-03-17 10:42:13+00:00	atiduduwesi	"Pemerintah memperbolehkan kehadiran Penonton di kegiatan Olahraga Nasional
Dengan menyesuaikan level PPKM tiap Daerah
:::;
#ppkm
#covid19 https://t.co/19p20gSNmU"	1
2022-03-17 10:29:11+00:00	InfokomPMK	"Hore! PPKM di Wilayah Aglomerasi turun level loh, SobatKom. Kota-kota mana saja nih yang termasuk dalam penurunan level tersebut? Kita simak bersama, yuk.

#PPKM #WilayahAglomerasi https://t.co/0cfnBXchLe"	1
2022-03-17 08:00:02+00:00	IndonesiaBaikId	"Hai SohIB! Kapasitas penumpang #KRL Jabodetabek dan Yogya- Solo ditingkatkan di #PPKM level 2 saat ini. Tetap waspada dan patuhi aturannya ya. 

#IndonesiaBaik #YangMudaSukaData #EdukasiInformasi #Infografis #CommuterLine #JagaJarak #COVID19 #KominfoNewsroom @CommuterLine https://t.co/cfmx7S4NKg"	1
2022-03-17 06:47:13+00:00	ratihrachm	Adek-adek mahasiswa ngga ada ide bikin aksi menyuarakan kebijakan-kebiajakan yang ajaib ini nih! #MinyakGoreng #PPKM #motogp	2
2022-03-17 06:37:23+00:00	kupastuntasnew	Status PPKM turun ke level 2, Pemkot Metro mulai menerapkan PTM terbatas 100 persen....  #Kupastuntas #Metro #PPKM #PTMterbatas   https://t.co/TtxWuQkTtG	1
2022-03-17 04:39:40+00:00	dishubklaten	"Rabu, 16 Maret 2022

SatGas Penanganan COVID-19 Dishub Klaten melakukan operasi yustisi gabungan brsm TNI,POLRI &amp; SatpolPP di wilayah kota Kabupaten Klaten.

#DishubKlaten
#operasiyustisi
#ppkm
#KlatenBersinar https://t.co/luXRLx4fED"	1
2022-03-17 02:54:37+00:00	akusehatklinik	"Halo Sobat Sehat

Hasil Terkait Ratas Evaluasi PPKM 14 Maret Lalu, 

Simak Info selengkapnya, https://t.co/z9bf8FsfJl
#ppkm #evaluasi https://t.co/5Hg8JnELRe"	1
2022-03-16 14:28:00+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/YEkHOhK1ZI	1
2022-03-16 07:27:04+00:00	klikwarta_com	"#prokes #ppkm #Covid_19 
Disiplin Prokes dan PPKM Efektif Kendalikan Pandemi Covid-19 https://t.co/o0Tavv1G1V"	1
2022-03-16 07:08:08+00:00	HeraldSelatan	Kasus Positif Covid Menurun, Kapan PPKM Dicabut? #Covid-19 #PPKM https://t.co/0EnmRPgvCx	1
2022-03-16 04:21:20+00:00	lampungpostid	"Povinsi Lampung menerapkan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level III untuk tujuh daerah karena terus menunjukkan penurunan angka terkonfirmasi Covid-19 

#PPKM #Pembatasankegiatan #COVID19 #lampungpostid
https://t.co/RqzCxeVBmu"	1
2022-03-16 03:29:36+00:00	riaupos	PPKM Level 3, 41 Kelurahan Zona Merah. - #RiauPos  #Ppkm #Level3 #41KelurahanZonaMerah https://t.co/XOSJ75SblM	1
2022-03-15 17:00:02+00:00	matamilenialID	"PPKM Diperpanjang Lagi, Pemkot Yogya Antisipasi Pendatang Luar Kota

Baca selengkapnya disini 
https://t.co/tgd7P4YVAA

#mataindonesia #ppkm #diperpanjang #yogyakarta #antisipasipendatang"	1
2022-03-15 14:27:26+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3 dan 2 di #PikoData https://t.co/aKjpRU4rI2	1
2022-03-15 13:51:25+00:00	lampungpost_	"Sebanyak tujuh daerah di Lampung masih menerapkan pemberlakuan PPKM Level 3. Jumlah itu turun separuh setelah sebelumnya ada 14 wilayah yang masuk PPKM level 3.
#ppkm #ppkmlampung #ppkmlevel3 #ppkmlevel3lampung #lampungpost
https://t.co/ijb3TAVM0H"	1
2022-03-15 13:08:59+00:00	kemenkomarves	"#PPKM
#TimMarves
@PerekonomianRI 
@KemenkesRI 
@kemendagri
@Kemlu_RI
@kemenhub151 
@Kemenparekraf 
@Kemenag_RI
@KemenBUMN 
@BNPB_Indonesia
@DivHumas_Polri
@Puspen_TNI
@pertamina 
@AngkasaPura_2
@MotoGP"	1
2022-03-15 13:08:58+00:00	kemenkomarves	"Dari adanya data seperti ini #TimMarves, Indonesia akan mengalami berbagai penyesuaian level PPKM, penurunan kasus yang signifikan, pembukaan Bandara Juanda untuk PPLN dan Umroh, serta penyelenggaraan MotoGP Mandalika.

#TimMarves, simak beberapa info updatenya di sini.👇🏼

#PPKM https://t.co/uwOIhBViOQ"	1
2022-03-15 13:08:51+00:00	kemenkomarves	"Data dari Our World in Data per 12 Maret 2022 sudah ada 54,56% jumlah vaksinasi lengkap. Untuk booster mencapai 5,28%.

Ini merupakan data yang semakin membaik dari dunia dalam menangani Covid-19.🌐✅

#PPKM https://t.co/UfCbDF0H8y"	1
2022-03-15 13:08:49+00:00	kemenkomarves	"#TimMarves, kembali ada info ter-update terkait PPKM khususnya di Jawa-Bali.

Akselerasi vaksinasi lengkap dan booster jadi info kunci update kali ini. Simak infonya di utas berikut ini.😊👇🏼

#PPKM https://t.co/hKCdXY4Jiv"	1
2022-03-15 11:14:39+00:00	uppkjtim	"Saat ini DKI Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 2, terhitung 15-21 Maret 2022.

#Repost @DKIJakarta

#ppkm #ppkmlevel2 #JagaJakarta
#HadapiBersama #VaksinDulu
#Pandemibelumusai
#jakartabangkit
#jakartakotakita https://t.co/YdCCrDmnHw"	1
2022-03-15 09:30:00+00:00	infoSumbar	"Sumbar Dianggap Lewati Puncak Kasus Saat Pemerintah Perpanjang Masa PPKM Luar Jawa via @infosumbar https://t.co/qmLcAC2FTG 

#infosumbar #pandemi #PPKM"	1
2022-03-15 08:29:48+00:00	PemkotMalang	"#nawakngalam Berdasarkan Inmendagri Nomor 16 Tahun 2022 status PPKM di Kota Malang masih masuk level 3 untuk periode 15 - 21 Maret 2022.  Bagi nawak yang membutuhkan ketentuan dimaksud dapat mengunduh pada tautan berikut ini :

https://t.co/4GjLVucWnf

#PPKM
#malang
#malangtahes https://t.co/6JuaAOiov9"	1
2022-03-15 08:29:00+00:00	newsmerahputih	"Kementerian Dalam Negeri memperpanjang pemberlakuan pembatasan kegiatan masyarakat (PPKM) Jawa-Bali.

#merahputihcom #ppkm #covid19 

https://t.co/dPcPxmXjiA"	1
2022-03-15 07:47:33+00:00	BPBDJakarta	"Dari @DKIJakarta 

Saat ini DKI Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 2, terhitung 15-21 Maret 2022. 

#ppkm #ppkmlevel2 #JagaJakarta
#JakartaTanggapCorona
#HadapiBersama
#Pandemibelumusai
#jakartabangkit
#jakartakotakita https://t.co/QLQVZ6A6gJ"	1
2022-03-15 05:39:35+00:00	KabupatenP1000	"Saat ini DKI Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 2, terhitung 15-21 Maret 2022.

#ppkm #ppkmlevel2 #JagaJakarta
#HadapiBersama #VaksinDulu
#Pandemibelumusai
#jakartabangkit
#jakartakotakita https://t.co/Pi1cEx0yZb"	1
2022-03-15 05:00:00+00:00	GTVID_News	"TransJakarta mulai menerapkan kapasitas angkut penumpang 100 persen. Kapasitas bus TransJakarta sempat dibatasi menjadi 70 persen saat Jakarta berstatus PPKM level 3. HEL

#GTVNews #TransJakarta #Penumpang #PPKM #Bus #BusTransJakarta https://t.co/GcHom15Hof"	1
2022-03-15 03:01:08+00:00	DKIJakarta	"Teman-teman, tetap disiplin protokol kesehatan 6M di mana pun, kapan pun. 

Jaga selalu imunitas dengan mengonsumsi makanan bergizi seimbang, rutin berolahraga, tidur cukup, menghindari stres, dan #vaksindulu bagi yang belum. 

#ppkm #ppkmlevel2 #JagaJakarta
#jakartabangkit"	1
2022-03-15 03:01:07+00:00	DKIJakarta	"Saat ini DKI Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 2, terhitung 15-21 Maret 2022.

#ppkm #ppkmlevel2 #JagaJakarta
#HadapiBersama #VaksinDulu
#Pandemibelumusai
#jakartabangkit
#jakartakotakita https://t.co/ON9nChTFP8"	1
2022-03-15 02:51:54+00:00	murianewscom	"Ini Daftar Lengkap PPKM di Jateng

Selengkapnya Klik Tautan Berikut ini
#Semarang #Daftar #PPKM #Daerah #Jateng
 https://t.co/GKqftUYLaw"	1
2022-03-15 02:48:52+00:00	murianewscom	"Pemerintah Kembali Perpanjang PPKM Jawa-Bali Selama Sepekan

Selengkapnya Klik Tautan Berikut ini
#Jakarta #Pemerintah #PPKM #Jawa #Bali
 https://t.co/5fg8gSsEsk"	1
2022-03-15 02:33:39+00:00	mediaindopos	"https://t.co/jzZ3PFEPhT

#ppkm
#jawabali"	1
2022-03-15 02:29:34+00:00	lampungpost_	"Meski angka kasus covid-19 menurun, upaya pencegahannya tetap prioritas, seperti  mengevaluasi pemberlakuan pembatasan kegiatan masyarakat (PPKM) dalam satu pekan terakhir.

#PPKM #COVID19 #coronavirus #Lampungpost
https://t.co/CRBEwbDStU"	1
2022-03-15 02:24:34+00:00	parker_susilo	#PPKM, vaksin vac booster 3...	1
2022-03-15 02:10:00+00:00	kompascom	"Pemerintah menetapkan perpanjangan PPKM di Jawa-Bali untuk periode 15-21 Maret 2022. Terdapat 55 kabupaten/kota di Jawa-Bali yang berstatus level 2. &gt; #Nasional #PPKM #JawaBali
https://t.co/WdMkMaYxc2"	1
2022-03-15 01:33:58+00:00	antaranews	"""Terjadi penurunan jumlah daerah yang berada di level 3 yang semula berjumlah 84 daerah menjadi 66 daerah (untuk Jawa-Bali),"" ujar Safrizal 
#PPKM 
https://t.co/2axgIPjrSN"	1
2022-03-15 01:06:14+00:00	DenpasarKota	"Yuk, tetap terapkan protokol kesehatan 5M untuk mencegah penularan dan penyebaran virus corona di Indonesia.
#denpasarkota #PPKM #PPKMJawaBali #protokolkesehatan #pakaimasker #cucitangan #jagajarak https://t.co/R1cqWHCMNt"	1
2022-03-14 14:15:16+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3 dan 2 di #PikoData https://t.co/x6IhuZmk97	1
2022-03-14 13:16:57+00:00	intimeID	"Tanpa Karantina, Kunjungan Turis ke Bali Meningkat https://t.co/dIXMX9FD49
#Bali #Wisata #Travel #PPKM #VisaOnArrival"	1
2022-03-14 11:13:27+00:00	RunningTextID	"PPKM LUAR JAWA BALI DIPERPANJANG 15 - 28 MARET
#PPKM #NASIONAL"	1
2022-03-14 10:44:57+00:00	DiskominfoAmbon	"Terhitung 14 Maret 2022, Instruksi Wali Kota Nomor 5 Tahun 2022 tentang PPKM Level 3 di Kota Ambon, berakhir. Namun kebijakan untuk perpanjangan PPKM masih harus menyesuaikan dengan Instruksi Menteri Mendagri.

#ppkm #COVID19 

Selengkapnya baca di...
https://t.co/IPdCMX9OfN"	1
2022-03-13 14:20:33+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3 dan 2 di #PikoData https://t.co/40Lmvahlik	1
2022-03-13 08:28:00+00:00	newsmerahputih	"Mobilitas dan aturan perjalanan mulai dilonggarkan, Kemenhub sebut belum ada putusan boleh tidaknya Mudik 2022.

#merahputihcom #lebaran #mudik #ppkm #covid
https://t.co/LAOj9QJ7yx"	1
2022-03-13 05:13:10+00:00	heraldindo	Kepada Mendagri, Pemda: Mohon PPKM Ditiadakan Selama Ramadan hingga Idulfitri #mendagrititokarnavian #PPKM https://t.co/kDkphEI3tM	1
2022-03-12 19:38:07+00:00	PostGorontalo	#PPKM #AriBaskoro Sinyal ”Bebas” Mudik Lebaran https://t.co/aY17CfIav1	1
2022-03-12 14:20:30+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/eUwYOAoygb	1
2022-03-12 12:06:59+00:00	MediakomKemkes	Berjibaku Lagi Menghadapi Corona https://t.co/O1HQlm1TYS #covid #ppkm #vaksinasi #varianbaru #variandelta	1
2022-03-12 07:50:20+00:00	prterkini	Konser Zidan di Kama Probolinggo Ditunda, Mahdi: Karena Masih #PPKM Level 3 - https://t.co/dkSzC4zqAb	1
2022-03-12 07:00:00+00:00	lensaRTV	"Mulai Senin, 14 Maret 2022, kapasitas penumpang TransJakarta menjadi 100%. Jam operasional pada masa PPKM level 2 pukul 05.00 - 21.30 WIB. Jangan lupa protokol kesehatan ya sahabat!

#transjakarta #busway #ppkm #ppkmlevel2 #amari #prokes #jakarta #infojkt #jakartahits https://t.co/BcZWTTrwLS"	1
2022-03-12 04:55:26+00:00	CendekiaDelapan	Kini #ppkm #abk hadir untuk membantu anak melatih keterampilan dalam melakukan aktivitas sehari-hari (Life Skills) sehingga dapat mengurangi ketergantungan anak dengan orang terdekatnya dan bisa diarahkan untuk hidup mandiri🤗 https://t.co/5PPZiUmg0D	1
2022-03-11 23:59:29+00:00	dacrniel	"Dukungan kelanjutan kebijakan PPKM mengalir dari Tokoh Pemuda Kab. Seruyan.

#Seruyan #Kalteng #Indonesia #PPKM https://t.co/oTa1tBR00b"	1
2022-03-11 15:38:15+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 3 dan 2 di #PikoData https://t.co/VoZKJiLjuD	1
2022-03-11 11:31:25+00:00	Beritasatu	"Transjakarta mulai beroperasi dengan kapasitas 100 persen seiring dengan penerapan PPKM level 2 di Jakarta. 
Selengkapnya: 👇 #PPKM 
https://t.co/fvFqLFrnoX"	1
2022-03-11 09:00:00+00:00	PemKabTangerang	"Pemkab Tangerang terus melakukan penerapan prokes yang ketat meskipun pemberlakuan pembatasan kegiatan masyarakat (PPKM) di wilayah tersebut turun ke level 2. Hal tersebut dilakukan untuk mencegah terjadinya lonjakan kasus COVID-19 di kemudian hari.

#PPKM #Prokes #CegahCovid19 https://t.co/HosxeYwZGy"	1
2022-03-11 05:00:00+00:00	mnctrijaya	"DKI Jakarta menyandang status pemberlakuan pembatasan kegiatan masyarakat (PPKM) level 2 mulai 8-14 Maret 2022. Tentunya, ada beberapa perubahan aturan dibanding saat masih level 3.

Selengkapnya: https://t.co/W387Qc5zHC

#mnctrijaya #trijayafm #trijayaupdate #PPKM #Bioskop https://t.co/6mvOuAgrPW"	1
2022-03-11 03:32:22+00:00	Wahyu85491886	"H. Pajarudinnor (Ketua PCNU Kab. Murung Raya) mendukung pelaksanaan PPKM demi memutus mata rantai penyebaran COVID-19.
#PPKM https://t.co/cNZrSCuDLV"	1
2022-03-11 01:21:07+00:00	HumasPolsekWat1	"Hai SohIB!

Aturan terbaru bagi #PPDN selama pandemi #COVID19 kembali diperbaharui &amp; berlaku mulai 8 Maret 2022.

Kira2 apa saja aturannya? Yuk, simak infonya, SohIB!

@lawancovid19_id @KemenkesRI
#IndonesiaBaik #YangMudaSukaData #AturanPerjalanan #PPKM #Omicron #KominfoNewsroom https://t.co/3cYJSarXSd"	1
2022-03-10 16:40:58+00:00	metro_palembang	"Ini Aturan Menggunakan KRL Selama PPKM Level 2, Patuhi Imbauan dan Jangan Sampai Salah Menggunakan

#krl
#ppkm
#commuters
@CommuterLine 

https://t.co/Lju2XPjZ3y"	1
2022-03-10 16:08:51+00:00	metro_palembang	"Ini Jadwal Perubahan Layanan KRL Commuterline Saat Pemberlakuan PPKM Level 2, Simak Penjelasannya

#ppkm 
#commuterline
#krl 
@CommuterLine 

https://t.co/C7UcK7dNWE"	1
2022-03-10 15:50:52+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/oRnNl5bsiH	1
2022-03-10 15:49:02+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/9ZHtUlTQda	1
2022-03-10 12:15:00+00:00	_infoindonesia	"DKI Tetap PTM 50 Persen Meski Turun Level PPKM 

https://t.co/sH6x6IyBLg

#ppkm #dki #ptm #infoindonesia"	1
2022-03-10 10:25:24+00:00	iqbal_doank99	Butuh pasar yang tepat untuk mendapatkan harga yang selayaknya di datapatkan.... #SDM2022 #ppkm https://t.co/NMl6KAWXnr	1
2022-03-10 10:00:02+00:00	IndonesiaBaikId	"Hai SohIB!

Aturan terbaru bagi #PPDN selama pandemi #COVID19 kembali diperbaharui &amp; berlaku mulai 8 Maret 2022.

Kira2 apa saja aturannya? Yuk, simak infonya, SohIB!

@lawancovid19_id @KemenkesRI
#IndonesiaBaik #YangMudaSukaData #AturanPerjalanan #PPKM #Omicron #KominfoNewsroom https://t.co/QxrfMd8bnT"	1
2022-03-10 09:50:17+00:00	mnctrijaya	"Dinas Perhubungan DKI Jakarta menerapkan 100 persen kapasitas penumpang untuk angkutan umum baik konvensional maupun daring sehubungan penurunan status PPKM menjadi level dua di Ibu Kota.

Selengkapnya: https://t.co/nafKZiusWh

#mnctrijaya #trijayaupdate #PPKM https://t.co/13jReLGaB4"	1
2022-03-10 09:41:12+00:00	PutriSemesta45	"JAKARTA PPKM level 2 nih, WFO sampai Mall bisa buka tapi dengan syarat hanya 75% kapasitas'a
Alhamdulillah lah ya 😁👍
#ppkmlevel2 #jakarta #infojakarta #ppkm https://t.co/5Hsnfab2Xz"	0
2022-03-10 06:59:15+00:00	gemaposID	"Pemerintah Provinsi (Pemprov) DKI Jakarta memperpanjang aturan ganjil genap (gage) kendaraan di 13 ruas jalan di Ibu Kota selama Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) level dua pada 8-14 Maret 2022
#ppkm #ganjilgenap
https://t.co/IrUiHyYjkn"	1
2022-03-10 05:55:26+00:00	intimeID	"PPKM Level 2, Ganjil Genap Jakarta Diperpanjang https://t.co/l3AK44FFlL
#GanjilGenap #Jakarta #PPKM"	1
2022-03-09 23:00:01+00:00	matamilenialID	"Pelonggaran PPKM Sudah Banyak Dilakukan, Tapi Pakai Masker Tetap Harus Dipertahankan

Baca selengkapnya disini 
https://t.co/7VkQO66D6C

#mataindonesia #pelonggaran #ppkm #protokolkesehatan #pakaimasker"	1
2022-03-09 13:59:45+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/BTvgmUZpHG	1
2022-03-09 07:00:01+00:00	validnewsid	"Pemerintah longgarkan PPKM di sejumlah daerah di Jawa-Bali. Alasannya, jumlah daerah level 2 sudah meningkat dari 13 menjadi 37 pekan ini, menandakan penanganan covid-19 membaik. #ppkm #nasional #validnews
https://t.co/02yUCN0dvy"	1
2022-03-09 04:08:09+00:00	kumparanMOM	"Pada penerapan aturan PTM terbatas, orang tua/wali peserta didik diberikan pilihan untuk mengizinkan anaknya mengikuti PTM atau PJJ.

Simak selengkapnya melalui link di bawah ini
https://t.co/MJYVywxYTE

#kumparanMOM #MomsUpdate #COVID19 #PPKM #PTM #PJJ https://t.co/siYnSR3pTG"	1
2022-03-09 03:45:51+00:00	hekahert	Jabodetabek #PPKM Level 2  https://t.co/qfpwOdzXOR	1
2022-03-09 03:13:38+00:00	wartakotalive	"Aturan Terbaru Transportasi Udara, Darat, Laut dan Kendaraan Pribadi Tak Perlu Tunjukan Tes PCR
 
https://t.co/jYN9DYgHbG lewat @wartakotalive #PCR #ppkm #kemenhub"	1
2022-03-09 02:39:43+00:00	wartakotalive	"Viral Video Bangku di Commuter Line Tanpa Diberi Tanda Silang, Netizen: Semangat Rebutan Bangku
 
https://t.co/CkDJhjVGZl lewat @wartakotalive #Jakarta #ViralVideos #ppkm #commuterline"	1
2022-03-09 00:52:48+00:00	wartakotalive	"Tak Mau Gulung Tikar, Inul Daratista Minta Menteri Luhut Normalkan Jam Operasional Usaha Karaoke
 
https://t.co/zp3uVsZ8S1 lewat @wartakotalive #ppkm #inuldaratista #karoke"	1
2022-03-09 00:17:19+00:00	indra_singo	Kita lihat berapa kali perpanjangan waktu nanti. #ppkm https://t.co/FeJW8ycU7M	1
2022-03-08 16:30:00+00:00	matamilenialID	"PPKM Yogya Naik ke Level 4, Pemkot Perketat Aktivitas Warga

Baca selengkapnya disini 
https://t.co/9AYX2qo0Qc

#mataindonesia #ppkm #Yogyakarta #pemkot #aktivitaswarga"	1
2022-03-08 15:26:01+00:00	pikobar_jabar	Ketahui informasi pembagian #PPKM di wilayah Jabar berdasarkan level 4, 3, dan 2 di #PikoData https://t.co/HnvYDTGYPK	1
2022-03-08 14:02:28+00:00	DenpasarKota	"Yuk, terapkan protokol kesehatan 5M untuk mencegah penularan dan penyebaran virus corona di Indonesia.
#PPKM #JawaBali #denpasarkota #prokes"	1
2022-03-08 12:20:46+00:00	monitorindo	Meskipun Ada Pelonggaran, Pemerintah Tetap Memberlakukan Perpanjangan PPKM   https://t.co/X2aPExVhtX #Inmendagri #PPKM #PelonggaranPembatasan #TitoKarnavian	1
2022-03-08 11:59:51+00:00	kabarsleman	"Selalu lakukan CITA MAS JAJAR (Cuci Tangan, Pakai Masker, Jaga Jarak) serta kurangi mobilitas dan hindari kerumunan.

Maturnuwun 🙏☺️

@humas_jogja 
@HumasSleman 
@kominfodiy 
@kominfo_sleman 
@mc_sleman 

#PPKM
#PPKMSleman
#Sleman"	0
2022-03-08 10:54:46+00:00	indoposco	"Kapasitas Pengunjung Mal di Jakarta Naik Jadi 75 Persen
#ppkm #jawabali #jakarta #inmendagri #indoposco https://t.co/v1smev2BQ8"	1
2022-03-08 09:59:01+00:00	tribunpontianak	"Pemerintah menghapus syarat tes antigen dan pcr untuk pelaku perjalanan dalam negeri.

Bagaimana degan warga yang tak bisa vaksin karna punya komorbid?
 
https://t.co/jvdcG19tf8 lewat @tribunpontianak 

#ppkm #COVID19 #aturanperjalanan #syaratpenerbangan"	1
2022-03-08 09:34:08+00:00	indrajatimcom	"Kemendagri Sebut ada Pelonggaran PPKM di Sejumlah Wilayah Jawa dan Bali
#ppkm #indrajatim
https://t.co/WEpyoJOoS2"	1
2022-03-08 08:15:00+00:00	_infoindonesia	"Perjalanan Domestik Tak Perlu Tes PCR-Antigen

https://t.co/B0JsQj1pQu

#pcrantigen #ppkm #infoindonesia"	1
2022-03-08 06:22:11+00:00	DKIJakarta	"Meski PPKM sudah turun levelnya, jangan sampai lengah dan abai, ya.

Jaga selalu imunitas dgn mengonsumsi makanan bergizi seimbang, rutin berolahraga, tidur cukup, menghindari stres, dan #vaksindulu bagi yg belum.

#ppkm #ppkmlevel2 #JagaJakarta #jakartakotakita #jakartabangkit"	0
2022-03-08 06:22:11+00:00	DKIJakarta	"Saat ini DKI Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 2, terhitung 8-14 Maret 2022.

#ppkm #ppkmlevel2 #JagaJakarta #jakartakotakita
#VaksinDulu
#HadapiBersama
#Pandemibelumusai
#jakartabangkit https://t.co/49XG4CVZUK"	1
